2020-09-27 14:45:45.702523,22.7,60.2
2020-09-27 14:45:50.736817,22.7,60.3
2020-09-27 14:45:55.767887,22.7,59.8
2020-09-27 14:46:00.798131,22.7,59.3
2020-09-27 14:46:05.830658,22.8,59.1
2020-09-27 14:46:10.879209,22.8,58.9
2020-09-27 14:46:15.920757,22.8,58.8
2020-09-27 14:46:20.958533,22.8,58.7
2020-09-27 14:46:25.990408,22.9,58.7
2020-09-27 14:46:31.022797,22.8,58.6
2020-09-27 14:46:36.069587,22.9,58.5
2020-09-27 14:46:41.107213,22.9,58.8
2020-09-27 14:46:46.167622,22.8,59.0
2020-09-27 14:46:51.213723,22.9,59.0
2020-09-27 14:46:56.250802,22.9,59.1
2020-09-27 14:47:01.309195,22.9,58.9
2020-09-27 14:47:06.349952,22.9,58.9
2020-09-27 14:47:11.398048,22.9,58.8
2020-09-27 14:47:16.438279,23.0,58.8
2020-09-27 14:47:21.477135,23.0,58.8
2020-09-27 14:47:26.516461,23.0,58.7
2020-09-27 14:47:31.560130,23.0,58.7
2020-09-27 14:47:36.598300,23.1,58.6
2020-09-27 14:47:41.638976,23.1,58.5
2020-09-27 14:47:46.680065,23.0,58.4
2020-09-27 14:47:51.722973,23.1,58.4
2020-09-27 14:47:56.772745,23.1,58.3
2020-09-27 14:48:01.810634,23.1,58.3
2020-09-27 14:48:06.843360,23.1,58.2
2020-09-27 14:48:11.882043,23.1,58.2
2020-09-27 14:48:16.912852,23.1,58.2
2020-09-27 14:48:21.964224,23.1,58.1
2020-09-27 14:48:27.001728,23.1,58.1
2020-09-27 14:48:32.041120,23.1,58.2
2020-09-27 14:48:37.082163,23.1,58.2
2020-09-27 14:48:42.114383,23.1,58.2
2020-09-27 14:48:47.156780,23.1,58.2
2020-09-27 14:48:52.195584,23.2,58.2
2020-09-27 14:48:57.226924,23.2,58.5
2020-09-27 14:49:02.266786,23.2,58.5
2020-09-27 14:49:07.309520,23.2,58.7
2020-09-27 14:49:12.348321,23.2,58.7
2020-09-27 14:49:17.390643,23.2,58.7
2020-09-27 14:49:22.430270,23.2,58.6
2020-09-27 14:49:27.463463,23.2,58.4
2020-09-27 14:49:32.512554,23.2,58.3
2020-09-27 14:49:37.555306,23.2,58.3
2020-09-27 14:49:42.586723,23.3,58.3
2020-09-27 14:49:47.630145,23.3,58.3
2020-09-27 14:49:52.673469,23.3,58.2
2020-09-27 14:49:57.707818,23.3,58.2
2020-09-27 14:50:02.748731,23.3,58.2
2020-09-27 14:50:07.780579,23.3,58.3
2020-09-27 14:50:12.820374,23.3,58.3
2020-09-27 14:50:17.850651,23.3,58.3
2020-09-27 14:50:22.907773,23.3,58.3
2020-09-27 14:50:27.946234,23.3,58.2
2020-09-27 14:50:32.981593,23.3,58.2
2020-09-27 14:50:38.020194,23.3,58.1
2020-09-27 14:50:43.067580,23.3,58.0
2020-09-27 14:50:48.098085,23.4,58.2
2020-09-27 14:50:53.149608,23.3,58.2
2020-09-27 14:50:58.188876,23.3,58.2
2020-09-27 14:51:03.237102,23.4,58.2
2020-09-27 14:51:08.271014,23.3,58.1
2020-09-27 14:51:13.310974,23.4,58.2
2020-09-27 14:51:18.350399,23.3,58.3
2020-09-27 14:51:23.385992,23.3,58.4
2020-09-27 14:51:28.433179,23.4,58.5
2020-09-27 14:51:33.474355,23.4,58.7
2020-09-27 14:51:38.514349,23.4,58.7
2020-09-27 14:51:43.547057,23.4,58.7
2020-09-27 14:51:48.591150,23.4,58.6
2020-09-27 14:51:53.625820,23.4,58.5
2020-09-27 14:51:58.658706,23.4,58.6
2020-09-27 14:52:03.699287,23.4,58.6
2020-09-27 14:52:08.729198,23.4,58.6
2020-09-27 14:52:13.763021,23.4,58.6
2020-09-27 14:52:18.805433,23.4,58.7
2020-09-27 14:52:23.851293,23.4,58.9
2020-09-27 14:52:28.886742,23.4,58.9
2020-09-27 14:52:33.928249,23.4,58.8
2020-09-27 14:52:38.966608,23.4,58.9
2020-09-27 14:52:44.007344,23.4,58.9
2020-09-27 14:52:49.057120,23.4,58.9
2020-09-27 14:52:54.097698,23.4,58.8
2020-09-27 14:52:59.130919,23.4,58.9
2020-09-27 14:53:04.174967,23.4,58.9
2020-09-27 14:53:09.216411,23.4,59.0
2020-09-27 14:53:14.255418,23.4,59.0
2020-09-27 14:53:19.287441,23.4,59.1
2020-09-27 14:53:24.330422,23.4,59.2
2020-09-27 14:53:29.378398,23.5,59.3
2020-09-27 14:53:34.419755,23.5,59.3
2020-09-27 14:53:39.459905,23.5,59.3
2020-09-27 14:53:44.492555,23.4,59.3
2020-09-27 14:53:49.539790,23.4,59.3
2020-09-27 14:53:54.572287,23.4,59.4
2020-09-27 14:53:59.610976,23.5,59.3
2020-09-27 14:54:04.650641,23.5,59.3
2020-09-27 14:54:09.682086,23.5,59.3
2020-09-27 14:54:14.725740,23.4,59.3
2020-09-27 14:54:19.764373,23.5,59.3
2020-09-27 14:54:24.809930,23.5,59.4
2020-09-27 14:54:29.851123,23.5,59.4
2020-09-27 14:54:34.896347,23.5,59.4
2020-09-27 14:54:39.933774,23.5,59.5
2020-09-27 14:54:44.972117,23.5,59.5
2020-09-27 14:54:50.012182,23.5,59.5
2020-09-27 14:54:55.053140,23.5,59.6
2020-09-27 14:55:00.089099,23.5,59.6
2020-09-27 14:55:05.127488,23.5,59.6
2020-09-27 14:55:10.167256,23.5,59.5
2020-09-27 14:55:15.197617,23.5,59.4
2020-09-27 14:55:20.238542,23.5,59.4
2020-09-27 14:55:25.293314,23.5,59.3
2020-09-27 14:55:30.334962,23.5,59.3
2020-09-27 14:55:35.365408,23.6,59.4
2020-09-27 14:55:40.399882,23.5,59.5
2020-09-27 14:55:45.443952,23.5,59.5
2020-09-27 14:55:50.484166,23.6,59.5
2020-09-27 14:55:55.523806,23.5,59.5
2020-09-27 14:56:00.562420,23.5,59.5
2020-09-27 14:56:05.594483,23.6,59.5
2020-09-27 14:56:10.639511,23.6,59.5
2020-09-27 14:56:15.675985,23.6,59.5
2020-09-27 14:56:20.708594,23.6,59.6
2020-09-27 14:56:25.747782,23.6,59.6
2020-09-27 14:56:30.787677,23.6,59.7
2020-09-27 14:56:35.834430,23.6,59.8
2020-09-27 14:56:40.871699,23.6,59.9
2020-09-27 14:56:45.901891,23.6,60.0
2020-09-27 14:56:50.934917,23.6,60.0
2020-09-27 14:56:55.974351,23.6,60.0
2020-09-27 14:57:01.012935,23.6,60.1
2020-09-27 14:57:06.054621,23.6,60.1
2020-09-27 14:57:11.084986,23.6,59.9
2020-09-27 14:57:16.139271,23.6,60.0
2020-09-27 14:57:21.173565,23.6,60.0
2020-09-27 14:57:26.234272,23.6,60.0
2020-09-27 14:57:31.275542,23.6,60.1
2020-09-27 14:57:36.314309,23.6,60.1
2020-09-27 14:57:41.351947,23.6,60.2
2020-09-27 14:57:46.396233,23.6,60.2
2020-09-27 14:57:51.427007,23.6,60.3
2020-09-27 14:57:56.460067,23.6,60.3
2020-09-27 14:58:01.534894,23.6,60.3
2020-09-27 14:58:06.572432,23.6,60.3
2020-09-27 14:58:11.612063,23.6,60.3
2020-09-27 14:58:16.673944,23.7,60.3
2020-09-27 14:58:21.731543,23.7,60.4
2020-09-27 14:58:26.783869,23.7,60.4
2020-09-27 14:58:31.828607,23.6,60.4
2020-09-27 14:58:36.869527,23.7,60.3
2020-09-27 14:58:41.907941,23.6,60.2
2020-09-27 14:58:46.946072,23.7,60.1
2020-09-27 14:58:51.987928,23.7,60.2
2020-09-27 14:58:57.031906,23.6,60.3
2020-09-27 14:59:02.069266,23.7,60.6
2020-09-27 14:59:07.099873,23.7,60.9
2020-09-27 14:59:12.141619,23.7,61.1
2020-09-27 14:59:17.181274,23.7,60.9
2020-09-27 14:59:22.238910,23.7,60.8
2020-09-27 14:59:27.274432,23.7,60.7
2020-09-27 14:59:32.314217,23.7,60.6
2020-09-27 14:59:37.344093,23.7,60.6
2020-09-27 14:59:42.375178,23.7,60.7
2020-09-27 14:59:47.407439,23.7,60.8
2020-09-27 14:59:52.450523,23.7,60.9
2020-09-27 14:59:57.483186,23.7,60.9
2020-09-27 15:00:02.523994,23.7,60.8
2020-09-27 15:00:07.564529,23.7,60.8
2020-09-27 15:00:12.598701,23.7,60.7
2020-09-27 15:00:17.643156,23.7,60.7
2020-09-27 15:00:22.681731,23.7,60.7
2020-09-27 15:00:27.722877,23.7,60.7
2020-09-27 15:00:32.755550,23.8,60.6
2020-09-27 15:00:37.799126,23.7,60.6
2020-09-27 15:00:42.837236,23.7,60.7
2020-09-27 15:00:47.879179,23.7,60.7
2020-09-27 15:00:52.921955,23.7,60.9
2020-09-27 15:00:57.966990,23.7,61.1
2020-09-27 15:01:03.011676,23.8,61.3
2020-09-27 15:01:08.093777,23.8,61.4
2020-09-27 15:01:13.135039,23.8,61.4
2020-09-27 15:01:18.170932,23.7,61.5
2020-09-27 15:01:23.211729,23.8,61.4
2020-09-27 15:01:28.251624,23.7,61.4
2020-09-27 15:01:33.295291,23.8,61.5
2020-09-27 15:01:38.333435,23.7,61.6
2020-09-27 15:01:43.364087,23.8,61.6
2020-09-27 15:01:48.407508,23.8,61.5
2020-09-27 15:01:53.446831,23.7,61.3
2020-09-27 15:01:58.487391,23.8,61.3
2020-09-27 15:02:03.526985,23.8,61.5
2020-09-27 15:02:08.558082,23.8,61.5
2020-09-27 15:02:13.600350,23.8,61.4
2020-09-27 15:02:18.639660,23.8,61.4
2020-09-27 15:02:23.670040,23.8,61.5
2020-09-27 15:02:28.715518,23.8,61.7
2020-09-27 15:02:33.758228,23.8,62.0
2020-09-27 15:02:38.797780,23.8,61.9
2020-09-27 15:02:43.829814,23.8,61.8
2020-09-27 15:02:48.871932,23.8,61.6
2020-09-27 15:02:53.914867,23.8,61.4
2020-09-27 15:02:58.954479,23.8,61.2
2020-09-27 15:03:03.994121,23.8,61.1
2020-09-27 15:03:09.023970,23.8,61.3
2020-09-27 15:03:14.059188,23.8,61.4
2020-09-27 15:03:19.096842,23.8,61.3
2020-09-27 15:03:24.136695,23.8,61.4
2020-09-27 15:03:29.168110,23.8,61.5
2020-09-27 15:03:34.209501,23.8,61.4
2020-09-27 15:03:39.258025,23.8,61.4
2020-09-27 15:03:44.289668,23.8,61.4
2020-09-27 15:03:49.329834,23.8,61.2
2020-09-27 15:03:54.362903,23.8,61.3
2020-09-27 15:03:59.394981,23.8,61.4
2020-09-27 15:04:04.425992,23.8,61.6
2020-09-27 15:04:09.461898,23.8,61.9
2020-09-27 15:04:14.498196,23.8,62.2
2020-09-27 15:04:19.555699,23.8,62.1
2020-09-27 15:04:24.634696,23.9,62.2
2020-09-27 15:04:29.668857,23.9,62.1
2020-09-27 15:04:34.702241,23.9,62.3
2020-09-27 15:04:39.742153,23.9,62.5
2020-09-27 15:04:44.774020,23.9,62.5
2020-09-27 15:04:49.819844,23.9,62.2
2020-09-27 15:04:54.860369,23.9,61.9
2020-09-27 15:04:59.892063,23.9,61.8
2020-09-27 15:05:04.930938,23.9,61.6
2020-09-27 15:05:09.963854,23.9,61.6
2020-09-27 15:05:15.017288,23.9,61.6
2020-09-27 15:05:20.055995,23.9,61.7
2020-09-27 15:05:25.090063,23.9,61.6
2020-09-27 15:05:30.129337,23.9,61.6
2020-09-27 15:05:35.194629,23.9,61.5
2020-09-27 15:05:40.239410,23.9,61.6
2020-09-27 15:05:45.276803,23.9,61.6
2020-09-27 15:05:50.308684,23.9,61.7
2020-09-27 15:05:55.343864,23.9,61.8
2020-09-27 15:06:00.380492,23.9,62.0
2020-09-27 15:06:05.411917,23.9,62.1
2020-09-27 15:06:10.451883,23.9,62.1
2020-09-27 15:06:15.508220,23.9,62.2
2020-09-27 15:06:20.553996,23.9,62.2
2020-09-27 15:06:25.593292,23.9,62.1
2020-09-27 15:06:30.633288,23.9,62.0
2020-09-27 15:06:35.666173,23.9,62.1
2020-09-27 15:06:40.704496,23.9,62.2
2020-09-27 15:06:45.747425,23.9,62.2
2020-09-27 15:06:50.788551,23.9,62.3
2020-09-27 15:06:55.831381,23.9,62.2
2020-09-27 15:07:00.873861,23.9,62.2
2020-09-27 15:07:05.913041,23.9,62.3
2020-09-27 15:07:10.952948,23.9,62.2
2020-09-27 15:07:15.992994,24.0,62.2
2020-09-27 15:07:21.024443,24.0,62.3
2020-09-27 15:07:26.067943,24.0,62.4
2020-09-27 15:07:31.116543,24.0,62.5
2020-09-27 15:07:36.156865,23.9,62.4
2020-09-27 15:07:41.186980,24.0,62.3
2020-09-27 15:07:46.218791,23.9,62.2
2020-09-27 15:07:51.261794,24.0,62.1
